datatype,method,projtol,zeroQ,starttime,nmeshpts,ndatapts,ncores,gitcommit,uuid,predinput,queryinput,projQ,oref_1,oref_2,oref_3,oref_4,oref_5,oref_6,oref_7,oref_8,oref2_1,oref2_2,oref2_3,oref2_4,oref2_5,oref2_6,oref2_7,oref2_8,nnmu,nnsigma,symruntime,runtime,parity,genseed,errmetrics,rmse,mae,Beta,KernelType,L,PredictMethod,Sigma,barytol,barytype,int_fraction,inttol,nints,nnMax,nn_mae,nn_rmse,numnonints,r,KernelParameterNames,KernelParameters_1,KernelParameters_2,barypars
brk,avg,0.0001,0,26-Oct-2020 16:31:12,100,10000,12,7f39fc1,96436410,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.5476816936064,2.84216208590592,8.032901,0.002332,,11770,,0.128536444846429,0.0984814284770579,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:23:27,100,10000,12,7f39fc1,43c23c8f,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.5658347083129,3.07050721044352,7.656512,0.000748,,80314,,0.130078735526261,0.0977568854072144,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:29:54,100,10000,12,7f39fc1,c68733d7,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.9844328791798,3.24488650584595,7.521917,0.000872,,88023,,0.0855169855882429,0.0643655039280001,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:26:24,100,10000,12,7f39fc1,ca55f599,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,11.1197106321957,2.80734491281196,10.061618,0.002443,,63981,,0.130991889827713,0.0964857245037448,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:25:14,100,10000,12,7f39fc1,5462bfa7,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.4862384198472,3.12737303759097,8.239338,0.000918,,76861,,0.0848163689790383,0.0598729373839999,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:27:19,100,10000,12,7f39fc1,b57615f3,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.4524242546259,2.7190995781837,7.451679,0.000747,,78530,,0.0855610477931267,0.0626040732020001,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:25:13,100,10000,12,7f39fc1,f3af5c99,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.1791157786345,3.21650510548196,7.618135,0.000781,,61580,,0.129914021170085,0.0979072411242487,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:21:00,100,10000,12,26c0438,e7c75ecf,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.6509416936562,3.2581422939773,11.786086,0.002941,,9989,,0.0885263450682518,0.0606034246800002,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:27:59,100,10000,12,7f39fc1,213c1ceb,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.5763824916067,3.04608569798829,8.392775,0.001028,,38118,,0.130834347882214,0.0987273555541226,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:25:31,100,10000,12,7f39fc1,5d5a7867,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.6396259800494,2.93727165167449,8.021039,0.00077,,21203,,0.128675337920157,0.0977114303831713,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:32:06,100,10000,12,7f39fc1,46219d07,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.2719001084685,3.30305955594246,8.311316,0.000596,,7723,,0.08708201993332,0.0626340998420002,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:27:44,100,10000,12,7f39fc1,1a1fe637,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.8425555175475,3.00038017259684,10.166639,0.003462,,81360,,0.0855361334704775,0.0596017546400002,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:30:27,100,10000,12,7f39fc1,41649eda,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.105430729064,3.2330373162693,8.163938,0.00101,,13604,,0.0874628434257437,0.060593583532,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:20:59,100,10000,12,26c0438,5442fa81,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.1410502000631,2.81807891900283,9.559293,0.003098,,89851,,0.130778447523876,0.0985924108442508,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:24:21,100,10000,12,7f39fc1,170b0967,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.4167256473501,3.14076850280189,9.78179,0.00073,,47105,,0.132358605673609,0.0945074388519826,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:27:00,20000,10000,12,7f39fc1,1c4fc17d,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.06331033083315,1.19586274318476,25.955084,0.002321,,77402,,0.0845597054481834,0.0617023316513608,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:23:14,20000,10000,12,7f39fc1,f28f335e,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.44910240379952,0.843347556847455,27.246959,0.001724,,12830,,0.128345644400321,0.0956324985229421,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:31:50,20000,10000,12,7f39fc1,59ae56a1,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.07731380724399,1.20485653099243,23.618235,0.00087,,62134,,0.0857764761732009,0.0619147770683998,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:21:50,20000,10000,12,7f39fc1,5fabef08,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.4525355877973,0.860589618643704,23.758548,0.004496,,51578,,0.133397401810749,0.0973330231078623,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:24:43,20000,10000,12,7f39fc1,a845e3de,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.07571982027138,1.19241185321557,27.074345,0.00061,,62991,,0.0854796447719947,0.0622237613332203,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:23:49,20000,10000,12,7f39fc1,5b96bef8,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.09070293464907,1.19480588966832,27.180769,0.000694,,84509,,0.0862233809884132,0.061777989160949,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:29:05,20000,10000,12,7f39fc1,49e95c2e,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.08980944987999,1.17912267517234,22.272069,0.000793,,84368,,0.085923211356563,0.062032461924799,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:32:42,20000,10000,12,7f39fc1,dbd7a2bf,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.4599952879965,0.844131284875506,23.77577,0.00082,,55330,,0.134719811816173,0.0989714387943575,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:24:56,20000,10000,12,7f39fc1,62d6aa8c,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.06872169144704,1.19051645176342,27.629441,0.000674,,36656,,0.0845905181650553,0.0616141233155411,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:27:28,20000,10000,12,7f39fc1,41fec0ab,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.45432603369802,0.846626683587437,35.843666,0.002137,,55958,,0.130728616659952,0.0962799961261111,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:30:10,20000,10000,12,7f39fc1,e07f0bab,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.4476680858179,0.843541450156421,23.47828,0.001229,,53385,,0.128489979161546,0.0957431552944369,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:25:44,20000,10000,12,7f39fc1,3072af9d,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.0793256365201,1.19215871704151,27.861972,0.000549,,83429,,0.0863115282339786,0.0618459091002415,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:25:57,20000,10000,12,7f39fc1,5d3bf9a8,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.45657494117389,0.852117923133073,30.923721,0.001011,,76707,,0.129100423845666,0.0961499450753942,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:22:24,20000,10000,12,7f39fc1,229b84a9,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.06858651702791,1.18921245398313,31.089995,0.000472,,77391,,0.086106399569576,0.0614353192291398,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:21:20,20000,10000,12,26c0438,b7455901,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.45306415552924,0.850315862836671,25.394035,0.002584,,14718,,0.131487411582508,0.0969935371988658,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:24:03,20000,10000,12,7f39fc1,fcdf415b,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.07841572680696,1.18558781157934,21.654957,0.000972,,73548,,0.0832263173522158,0.0607176963846412,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:27:45,20000,10000,12,7f39fc1,7bef1cc0,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.45766769713337,0.843214393531965,34.629543,0.001084,,68282,,0.12765053327611,0.0958790363084163,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:22:33,20000,10000,12,7f39fc1,83b2fac3,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.46298317158313,0.842229188242679,30.498597,0.003879,,1129,,0.127774064525582,0.0960044123259709,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
kim,avg,0.0001,0,26-Oct-2020 16:29:45,20000,10000,12,7f39fc1,ba484c6a,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.07707557420542,1.19125230839802,27.068776,0.001951,,41820,,0.0851574073158209,0.0615781588803405,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:21:43,20000,10000,12,7f39fc1,a1e71060,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,3.44774187532059,0.841369033207429,24.895421,0.001472,,20150,,0.128401624069734,0.0963141064990655,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
brk,avg,0.0001,0,26-Oct-2020 16:24:41,388,10000,12,7f39fc1,2f2c64a7,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.94222164969916,2.02040758185881,8.480118,0.002228,,58734,,0.130764541956263,0.0957352065215175,NaN,<undefined>,NaN,<undefined>,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,
