ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     intentionally selected 2,366 special boundaries 
c
c Ref: H.-K. Kim et al., Scripta Mater 64 (2011) 1152-1155
c
c Misorientation: three Euler angles (phi1,phi,phi2)
c                 see Fig. 1 in the paper
c Inclination   : polar (0~90) and azimuth (-180~180) angles
c                 upper half-sphere in Fig. 1 (see Fig. 4) 
c                 is considered, with +z direction polar 
c                 angle zero and +x direction (90,0) 
c GBE           : Gran boundary energy (mJ/m2)
ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
 Sigma   ph1     ph      ph2        polar           azimuth          GBE
  33a   82.88   14.14   82.88    0.824439e+02    0.172377e+03    0.122332e+04
  33a   82.88   14.14   82.88    0.698633e+02    0.163733e+03    0.109057e+04
  33a   82.88   14.14   82.88    0.824439e+02   -0.558123e+02    0.110337e+04
  33a   82.88   14.14   82.88    0.824439e+02    0.124188e+03    0.115628e+04
  33a   82.88   14.14   82.88    0.648158e+02   -0.317175e+02    0.129198e+04
  33a   82.88   14.14   82.88    0.698633e+02   -0.471679e+02    0.115972e+04
  33a   82.88   14.14   82.88    0.648158e+02    0.148283e+03    0.960350e+03
  33a   82.88   14.14   82.88    0.698633e+02    0.132832e+03    0.972943e+03
  33a   82.88   14.14   82.88    0.349134e+02    0.767175e+02    0.703572e+03
  33a   82.88   14.14   82.88    0.349134e+02    0.103283e+03    0.709622e+03
  33a   82.88   14.14   82.88    0.824439e+02    0.823774e+02    0.930592e+03
  33a   82.88   14.14   82.88    0.747523e+02    0.690948e+02    0.959506e+03
  33a   82.88   14.14   82.88    0.824439e+02    0.976226e+02    0.951345e+03
  33a   82.88   14.14   82.88    0.747523e+02    0.110905e+03    0.893306e+03
  33a   82.88   14.14   82.88    0.464867e+02    0.616600e+02    0.704486e+03
  33a   82.88   14.14   82.88    0.615913e+02    0.610668e+02    0.800022e+03
  33a   82.88   14.14   82.88    0.464867e+02    0.118340e+03    0.699843e+03
  33a   82.88   14.14   82.88    0.615913e+02    0.118933e+03    0.824926e+03
  33a   82.88   14.14   82.88    0.349134e+02   -0.103283e+03    0.124105e+04
  33a   82.88   14.14   82.88    0.349134e+02   -0.767175e+02    0.120904e+04
  33a   82.88   14.14   82.88    0.824439e+02   -0.976226e+02    0.110893e+04
  33a   82.88   14.14   82.88    0.747523e+02   -0.110905e+03    0.115100e+04
  33a   82.88   14.14   82.88    0.824439e+02   -0.823774e+02    0.113250e+04
  33a   82.88   14.14   82.88    0.747523e+02   -0.690948e+02    0.117731e+04
  33a   82.88   14.14   82.88    0.464867e+02   -0.118340e+03    0.125195e+04
  33a   82.88   14.14   82.88    0.615913e+02   -0.118933e+03    0.116760e+04
  33a   82.88   14.14   82.88    0.464867e+02   -0.616600e+02    0.117274e+04
  33a   82.88   14.14   82.88    0.615913e+02   -0.610668e+02    0.119898e+04
  33a   82.88   14.14   82.88    0.317175e+02    0.000000e+00    0.109430e+04
  33a   82.88   14.14   82.88    0.317175e+02    0.180000e+03    0.100974e+04
  33a   82.88   14.14   82.88    0.900000e+02    0.317175e+02    0.112701e+04
  33a   82.88   14.14   82.88    0.900000e+02   -0.317175e+02    0.109324e+04
  33a   82.88   14.14   82.88    0.582825e+02    0.900000e+02    0.726506e+03
  33a   82.88   14.14   82.88    0.582825e+02   -0.900000e+02    0.127868e+04
  33a   82.88   14.14   82.88    0.209052e+02    0.900000e+02    0.857498e+03
  33a   82.88   14.14   82.88    0.209052e+02   -0.900000e+02    0.120826e+04
  33a   82.88   14.14   82.88    0.690948e+02    0.000000e+00    0.130929e+04
  33a   82.88   14.14   82.88    0.690948e+02    0.180000e+03    0.111857e+04
  33a   82.88   14.14   82.88    0.900000e+02    0.690948e+02    0.110443e+04
  33a   82.88   14.14   82.88    0.900000e+02   -0.690948e+02    0.109296e+04
  33a   82.88   14.14   82.88    0.547356e+02    0.450000e+02    0.773922e+03
  33a   82.88   14.14   82.88    0.547356e+02   -0.135000e+03    0.123127e+04
  33a   82.88   14.14   82.88    0.547356e+02   -0.450000e+02    0.104597e+04
  33a   82.88   14.14   82.88    0.547356e+02    0.135000e+03    0.773922e+03
  33a   82.88   14.14   82.88    0.100000e-05    0.000000e+00    0.964430e+03
  33a   82.88   14.14   82.88    0.900000e+02    0.000000e+00    0.107502e+04
  33a   82.88   14.14   82.88    0.900000e+02    0.900000e+02    0.964430e+03
  33a   82.88   14.14   82.88    0.360000e+02    0.582825e+02    0.823237e+03
  33a   82.88   14.14   82.88    0.360000e+02   -0.121717e+03    0.119272e+04
  33a   82.88   14.14   82.88    0.360000e+02   -0.582825e+02    0.126124e+04
  33a   82.88   14.14   82.88    0.360000e+02    0.121717e+03    0.859749e+03
  33a   82.88   14.14   82.88    0.600000e+02    0.209052e+02    0.103921e+04
  33a   82.88   14.14   82.88    0.600000e+02   -0.159095e+03    0.137471e+04
  33a   82.88   14.14   82.88    0.600000e+02   -0.209052e+02    0.119490e+04
  33a   82.88   14.14   82.88    0.600000e+02    0.159095e+03    0.100066e+04
  33a   82.88   14.14   82.88    0.720000e+02    0.582825e+02    0.106573e+04
  33a   82.88   14.14   82.88    0.720000e+02   -0.121717e+03    0.118491e+04
  33a   82.88   14.14   82.88    0.720000e+02   -0.582825e+02    0.116408e+04
  33a   82.88   14.14   82.88    0.720000e+02    0.121717e+03    0.994118e+03
  33b   12.34   83.04   58.73    0.107173e+02    0.450000e+02    0.126820e+04
  33b   12.34   83.04   58.73    0.256722e+02    0.526226e+02    0.131407e+04
  33b   12.34   83.04   58.73    0.107173e+02   -0.450000e+02    0.119342e+04
  33b   12.34   83.04   58.73    0.256722e+02   -0.526226e+02    0.120257e+04
  33b   12.34   83.04   58.73    0.561496e+02    0.911025e+01    0.126891e+04
  33b   12.34   83.04   58.73    0.561496e+02   -0.911025e+01    0.130542e+04
  33b   12.34   83.04   58.73    0.396648e+02    0.418103e+02    0.129093e+04
  33b   12.34   83.04   58.73    0.503352e+02    0.265651e+02    0.123654e+04
  33b   12.34   83.04   58.73    0.396648e+02   -0.418103e+02    0.121059e+04
  33b   12.34   83.04   58.73    0.503352e+02   -0.265651e+02    0.120489e+04
  33b   12.34   83.04   58.73    0.107173e+02   -0.135000e+03    0.128122e+04
  33b   12.34   83.04   58.73    0.256722e+02   -0.127377e+03    0.126525e+04
  33b   12.34   83.04   58.73    0.107173e+02    0.135000e+03    0.135741e+04
  33b   12.34   83.04   58.73    0.256722e+02    0.127377e+03    0.135804e+04
  33b   12.34   83.04   58.73    0.561496e+02   -0.170890e+03    0.118660e+04
  33b   12.34   83.04   58.73    0.561496e+02    0.170890e+03    0.127552e+04
  33b   12.34   83.04   58.73    0.396648e+02   -0.138190e+03    0.124168e+04
  33b   12.34   83.04   58.73    0.503352e+02   -0.153435e+03    0.123901e+04
  33b   12.34   83.04   58.73    0.396648e+02    0.138190e+03    0.138773e+04
  33b   12.34   83.04   58.73    0.503352e+02    0.153435e+03    0.133489e+04
  33b   12.34   83.04   58.73    0.824439e+02    0.762263e+01    0.121516e+04
  33b   12.34   83.04   58.73    0.698633e+02    0.162670e+02    0.125681e+04
  33b   12.34   83.04   58.73    0.824439e+02   -0.172377e+03    0.119236e+04
  33b   12.34   83.04   58.73    0.698633e+02   -0.163733e+03    0.125955e+04
  33b   12.34   83.04   58.73    0.824439e+02    0.558123e+02    0.127306e+04
  33b   12.34   83.04   58.73    0.824439e+02   -0.124188e+03    0.131695e+04
  33b   12.34   83.04   58.73    0.648158e+02    0.317175e+02    0.127812e+04
  33b   12.34   83.04   58.73    0.698633e+02    0.471679e+02    0.126138e+04
  33b   12.34   83.04   58.73    0.648158e+02   -0.148283e+03    0.122634e+04
  33b   12.34   83.04   58.73    0.698633e+02   -0.132832e+03    0.130732e+04
  33b   12.34   83.04   58.73    0.824439e+02   -0.762263e+01    0.129282e+04
  33b   12.34   83.04   58.73    0.698633e+02   -0.162670e+02    0.128952e+04
  33b   12.34   83.04   58.73    0.824439e+02    0.172377e+03    0.120573e+04
  33b   12.34   83.04   58.73    0.698633e+02    0.163733e+03    0.118048e+04
  33b   12.34   83.04   58.73    0.824439e+02   -0.558123e+02    0.124872e+04
  33b   12.34   83.04   58.73    0.824439e+02    0.124188e+03    0.124351e+04
  33b   12.34   83.04   58.73    0.648158e+02   -0.317175e+02    0.128593e+04
  33b   12.34   83.04   58.73    0.698633e+02   -0.471679e+02    0.127566e+04
  33b   12.34   83.04   58.73    0.648158e+02    0.148283e+03    0.126222e+04
  33b   12.34   83.04   58.73    0.698633e+02    0.132832e+03    0.124091e+04
  33b   12.34   83.04   58.73    0.349134e+02    0.767175e+02    0.128839e+04
  33b   12.34   83.04   58.73    0.349134e+02    0.103283e+03    0.140173e+04
  33b   12.34   83.04   58.73    0.824439e+02    0.823774e+02    0.135938e+04
  33b   12.34   83.04   58.73    0.747523e+02    0.690948e+02    0.131667e+04
  33b   12.34   83.04   58.73    0.824439e+02    0.976226e+02    0.124372e+04
  33b   12.34   83.04   58.73    0.747523e+02    0.110905e+03    0.133025e+04
  33b   12.34   83.04   58.73    0.464867e+02    0.616600e+02    0.128072e+04
  33b   12.34   83.04   58.73    0.615913e+02    0.610668e+02    0.122712e+04
  33b   12.34   83.04   58.73    0.464867e+02    0.118340e+03    0.136008e+04
  33b   12.34   83.04   58.73    0.615913e+02    0.118933e+03    0.124421e+04
  33b   12.34   83.04   58.73    0.349134e+02   -0.103283e+03    0.127235e+04
  33b   12.34   83.04   58.73    0.349134e+02   -0.767175e+02    0.125153e+04
  33b   12.34   83.04   58.73    0.824439e+02   -0.976226e+02    0.133482e+04
  33b   12.34   83.04   58.73    0.747523e+02   -0.110905e+03    0.129402e+04
  33b   12.34   83.04   58.73    0.824439e+02   -0.823774e+02    0.136128e+04
  33b   12.34   83.04   58.73    0.747523e+02   -0.690948e+02    0.125878e+04
  33b   12.34   83.04   58.73    0.464867e+02   -0.118340e+03    0.124935e+04
  33b   12.34   83.04   58.73    0.615913e+02   -0.118933e+03    0.125076e+04
  33b   12.34   83.04   58.73    0.464867e+02   -0.616600e+02    0.123465e+04
  33b   12.34   83.04   58.73    0.615913e+02   -0.610668e+02    0.124921e+04
  33b   12.34   83.04   58.73    0.317175e+02    0.000000e+00    0.124984e+04
  33b   12.34   83.04   58.73    0.317175e+02    0.180000e+03    0.132638e+04
  33b   12.34   83.04   58.73    0.900000e+02    0.317175e+02    0.123901e+04
  33b   12.34   83.04   58.73    0.900000e+02   -0.317175e+02    0.119314e+04
  33b   12.34   83.04   58.73    0.582825e+02    0.900000e+02    0.130915e+04
  33b   12.34   83.04   58.73    0.582825e+02   -0.900000e+02    0.127299e+04
  33b   12.34   83.04   58.73    0.209052e+02    0.900000e+02    0.127109e+04
  33b   12.34   83.04   58.73    0.209052e+02   -0.900000e+02    0.122346e+04
  33b   12.34   83.04   58.73    0.690948e+02    0.000000e+00    0.123303e+04
  33b   12.34   83.04   58.73    0.690948e+02    0.180000e+03    0.123465e+04
  33b   12.34   83.04   58.73    0.900000e+02    0.690948e+02    0.135558e+04
  33b   12.34   83.04   58.73    0.900000e+02   -0.690948e+02    0.127193e+04
  33b   12.34   83.04   58.73    0.547356e+02    0.450000e+02    0.129205e+04
  33b   12.34   83.04   58.73    0.547356e+02   -0.135000e+03    0.113988e+04
  33b   12.34   83.04   58.73    0.547356e+02   -0.450000e+02    0.117400e+04
  33b   12.34   83.04   58.73    0.547356e+02    0.135000e+03    0.114277e+04
  33b   12.34   83.04   58.73    0.100000e-05    0.000000e+00    0.110555e+04
  33b   12.34   83.04   58.73    0.900000e+02    0.000000e+00    0.112919e+04
  33b   12.34   83.04   58.73    0.900000e+02    0.900000e+02    0.124041e+04
  33b   12.34   83.04   58.73    0.360000e+02    0.582825e+02    0.129078e+04
  33b   12.34   83.04   58.73    0.360000e+02   -0.121717e+03    0.123049e+04
  33b   12.34   83.04   58.73    0.360000e+02   -0.582825e+02    0.122444e+04
  33b   12.34   83.04   58.73    0.360000e+02    0.121717e+03    0.137872e+04
  33b   12.34   83.04   58.73    0.600000e+02    0.209052e+02    0.124977e+04
  33b   12.34   83.04   58.73    0.600000e+02   -0.159095e+03    0.123120e+04
  33b   12.34   83.04   58.73    0.600000e+02   -0.209052e+02    0.124400e+04
  33b   12.34   83.04   58.73    0.600000e+02    0.159095e+03    0.129261e+04
  33b   12.34   83.04   58.73    0.720000e+02    0.582825e+02    0.125948e+04
  33b   12.34   83.04   58.73    0.720000e+02   -0.121717e+03    0.133933e+04
  33b   12.34   83.04   58.73    0.720000e+02   -0.582825e+02    0.125631e+04
  33b   12.34   83.04   58.73    0.720000e+02    0.121717e+03    0.128248e+04
  33c   38.66   75.97   38.66    0.107173e+02    0.450000e+02    0.971536e+03
  33c   38.66   75.97   38.66    0.256722e+02    0.526226e+02    0.770756e+03
  33c   38.66   75.97   38.66    0.107173e+02   -0.450000e+02    0.108424e+04
  33c   38.66   75.97   38.66    0.256722e+02   -0.526226e+02    0.116162e+04
  33c   38.66   75.97   38.66    0.561496e+02    0.911025e+01    0.996017e+03
  33c   38.66   75.97   38.66    0.561496e+02   -0.911025e+01    0.116479e+04
  33c   38.66   75.97   38.66    0.396648e+02    0.418103e+02    0.820212e+03
  33c   38.66   75.97   38.66    0.503352e+02    0.265651e+02    0.962672e+03
  33c   38.66   75.97   38.66    0.396648e+02   -0.418103e+02    0.116296e+04
  33c   38.66   75.97   38.66    0.503352e+02   -0.265651e+02    0.114326e+04
  33c   38.66   75.97   38.66    0.107173e+02   -0.135000e+03    0.104294e+04
  33c   38.66   75.97   38.66    0.256722e+02   -0.127377e+03    0.110133e+04
  33c   38.66   75.97   38.66    0.107173e+02    0.135000e+03    0.939526e+03
  33c   38.66   75.97   38.66    0.256722e+02    0.127377e+03    0.747681e+03
  33c   38.66   75.97   38.66    0.561496e+02   -0.170890e+03    0.110485e+04
  33c   38.66   75.97   38.66    0.561496e+02    0.170890e+03    0.115311e+04
  33c   38.66   75.97   38.66    0.396648e+02   -0.138190e+03    0.122845e+04
  33c   38.66   75.97   38.66    0.503352e+02   -0.153435e+03    0.113608e+04
  33c   38.66   75.97   38.66    0.396648e+02    0.138190e+03    0.803962e+03
  33c   38.66   75.97   38.66    0.503352e+02    0.153435e+03    0.920884e+03
  33c   38.66   75.97   38.66    0.824439e+02    0.762263e+01    0.115712e+04
  33c   38.66   75.97   38.66    0.698633e+02    0.162670e+02    0.116704e+04
  33c   38.66   75.97   38.66    0.824439e+02   -0.172377e+03    0.125406e+04
  33c   38.66   75.97   38.66    0.698633e+02   -0.163733e+03    0.119349e+04
  33c   38.66   75.97   38.66    0.824439e+02    0.558123e+02    0.107622e+04
  33c   38.66   75.97   38.66    0.824439e+02   -0.124188e+03    0.110816e+04
  33c   38.66   75.97   38.66    0.648158e+02    0.317175e+02    0.102563e+04
  33c   38.66   75.97   38.66    0.698633e+02    0.471679e+02    0.889437e+03
  33c   38.66   75.97   38.66    0.648158e+02   -0.148283e+03    0.118167e+04
  33c   38.66   75.97   38.66    0.698633e+02   -0.132832e+03    0.112968e+04
  33c   38.66   75.97   38.66    0.824439e+02   -0.762263e+01    0.126426e+04
  33c   38.66   75.97   38.66    0.698633e+02   -0.162670e+02    0.126391e+04
  33c   38.66   75.97   38.66    0.824439e+02    0.172377e+03    0.115705e+04
  33c   38.66   75.97   38.66    0.698633e+02    0.163733e+03    0.110105e+04
  33c   38.66   75.97   38.66    0.824439e+02   -0.558123e+02    0.113953e+04
  33c   38.66   75.97   38.66    0.824439e+02    0.124188e+03    0.980329e+03
  33c   38.66   75.97   38.66    0.648158e+02   -0.317175e+02    0.125336e+04
  33c   38.66   75.97   38.66    0.698633e+02   -0.471679e+02    0.112391e+04
  33c   38.66   75.97   38.66    0.648158e+02    0.148283e+03    0.104379e+04
  33c   38.66   75.97   38.66    0.698633e+02    0.132832e+03    0.101776e+04
  33c   38.66   75.97   38.66    0.349134e+02    0.767175e+02    0.598328e+03
  33c   38.66   75.97   38.66    0.349134e+02    0.103283e+03    0.611272e+03
  33c   38.66   75.97   38.66    0.824439e+02    0.823774e+02    0.939526e+03
  33c   38.66   75.97   38.66    0.747523e+02    0.690948e+02    0.871990e+03
  33c   38.66   75.97   38.66    0.824439e+02    0.976226e+02    0.971536e+03
  33c   38.66   75.97   38.66    0.747523e+02    0.110905e+03    0.850182e+03
  33c   38.66   75.97   38.66    0.464867e+02    0.616600e+02    0.642227e+03
  33c   38.66   75.97   38.66    0.615913e+02    0.610668e+02    0.777299e+03
  33c   38.66   75.97   38.66    0.464867e+02    0.118340e+03    0.685351e+03
  33c   38.66   75.97   38.66    0.615913e+02    0.118933e+03    0.803751e+03
  33c   38.66   75.97   38.66    0.349134e+02   -0.103283e+03    0.117548e+04
  33c   38.66   75.97   38.66    0.349134e+02   -0.767175e+02    0.114790e+04
  33c   38.66   75.97   38.66    0.824439e+02   -0.976226e+02    0.104955e+04
  33c   38.66   75.97   38.66    0.747523e+02   -0.110905e+03    0.113651e+04
  33c   38.66   75.97   38.66    0.824439e+02   -0.823774e+02    0.106939e+04
  33c   38.66   75.97   38.66    0.747523e+02   -0.690948e+02    0.108206e+04
  33c   38.66   75.97   38.66    0.464867e+02   -0.118340e+03    0.121277e+04
  33c   38.66   75.97   38.66    0.615913e+02   -0.118933e+03    0.118610e+04
  33c   38.66   75.97   38.66    0.464867e+02   -0.616600e+02    0.115065e+04
  33c   38.66   75.97   38.66    0.615913e+02   -0.610668e+02    0.119785e+04
  33c   38.66   75.97   38.66    0.317175e+02    0.000000e+00    0.952189e+03
  33c   38.66   75.97   38.66    0.317175e+02    0.180000e+03    0.109992e+04
  33c   38.66   75.97   38.66    0.900000e+02    0.317175e+02    0.117330e+04
  33c   38.66   75.97   38.66    0.900000e+02   -0.317175e+02    0.125751e+04
  33c   38.66   75.97   38.66    0.582825e+02    0.900000e+02    0.614438e+03
  33c   38.66   75.97   38.66    0.582825e+02   -0.900000e+02    0.112912e+04
  33c   38.66   75.97   38.66    0.209052e+02    0.900000e+02    0.784264e+03
  33c   38.66   75.97   38.66    0.209052e+02   -0.900000e+02    0.112806e+04
  33c   38.66   75.97   38.66    0.690948e+02    0.000000e+00    0.112061e+04
  33c   38.66   75.97   38.66    0.690948e+02    0.180000e+03    0.119947e+04
  33c   38.66   75.97   38.66    0.900000e+02    0.690948e+02    0.105117e+04
  33c   38.66   75.97   38.66    0.900000e+02   -0.690948e+02    0.102760e+04
  33c   38.66   75.97   38.66    0.547356e+02    0.450000e+02    0.776103e+03
  33c   38.66   75.97   38.66    0.547356e+02   -0.135000e+03    0.127221e+04
  33c   38.66   75.97   38.66    0.547356e+02   -0.450000e+02    0.118835e+04
  33c   38.66   75.97   38.66    0.547356e+02    0.135000e+03    0.773992e+03
  33c   38.66   75.97   38.66    0.100000e-05    0.000000e+00    0.839207e+03
  33c   38.66   75.97   38.66    0.900000e+02    0.000000e+00    0.108944e+04
  33c   38.66   75.97   38.66    0.900000e+02    0.900000e+02    0.833016e+03
  33c   38.66   75.97   38.66    0.360000e+02    0.582825e+02    0.833579e+03
  33c   38.66   75.97   38.66    0.360000e+02   -0.121717e+03    0.115550e+04
  33c   38.66   75.97   38.66    0.360000e+02   -0.582825e+02    0.120130e+04
  33c   38.66   75.97   38.66    0.360000e+02    0.121717e+03    0.752325e+03
  33c   38.66   75.97   38.66    0.600000e+02    0.209052e+02    0.103084e+04
  33c   38.66   75.97   38.66    0.600000e+02   -0.159095e+03    0.118878e+04
  33c   38.66   75.97   38.66    0.600000e+02   -0.209052e+02    0.120721e+04
  33c   38.66   75.97   38.66    0.600000e+02    0.159095e+03    0.105504e+04
  33c   38.66   75.97   38.66    0.720000e+02    0.582825e+02    0.899778e+03
  33c   38.66   75.97   38.66    0.720000e+02   -0.121717e+03    0.112708e+04
  33c   38.66   75.97   38.66    0.720000e+02   -0.582825e+02    0.105019e+04
