ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     intentionally selected 2,366 special boundaries 
c
c Ref: H.-K. Kim et al., Scripta Mater 64 (2011) 1152-1155
c
c Misorientation: three Euler angles (phi1,phi,phi2)
c                 see Fig. 1 in the paper
c Inclination   : polar (0~90) and azimuth (-180~180) angles
c                 upper half-sphere in Fig. 1 (see Fig. 4) 
c                 is considered, with +z direction polar 
c                 angle zero and +x direction (90,0) 
c GBE           : Gran boundary energy (mJ/m2)
ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
 Sigma   ph1     ph      ph2        polar           azimuth          GBE
  9     26.56   83.62   26.56    0.648158D+02    0.148283D+03    0.121220D+04
  9     26.56   83.62   26.56    0.698633D+02    0.132832D+03    0.918984D+03
  9     26.56   83.62   26.56    0.349134D+02    0.767175D+02    0.665090D+03
  9     26.56   83.62   26.56    0.349134D+02    0.103283D+03    0.654819D+03
  9     26.56   83.62   26.56    0.824439D+02    0.823774D+02    0.872764D+03
  9     26.56   83.62   26.56    0.747523D+02    0.690948D+02    0.862563D+03
  9     26.56   83.62   26.56    0.824439D+02    0.976226D+02    0.941848D+03
  9     26.56   83.62   26.56    0.747523D+02    0.110905D+03    0.904422D+03
  9     26.56   83.62   26.56    0.464867D+02    0.616600D+02    0.782223D+03
  9     26.56   83.62   26.56    0.615913D+02    0.610668D+02    0.792706D+03
  9     26.56   83.62   26.56    0.464867D+02    0.118340D+03    0.690205D+03
  9     26.56   83.62   26.56    0.615913D+02    0.118933D+03    0.846172D+03
  9     26.56   83.62   26.56    0.349134D+02   -0.103283D+03    0.110626D+04
  9     26.56   83.62   26.56    0.349134D+02   -0.767175D+02    0.115248D+04
  9     26.56   83.62   26.56    0.824439D+02   -0.976226D+02    0.105370D+04
  9     26.56   83.62   26.56    0.747523D+02   -0.110905D+03    0.105743D+04
  9     26.56   83.62   26.56    0.824439D+02   -0.823774D+02    0.110844D+04
  9     26.56   83.62   26.56    0.747523D+02   -0.690948D+02    0.110112D+04
  9     26.56   83.62   26.56    0.464867D+02   -0.118340D+03    0.117984D+04
  9     26.56   83.62   26.56    0.615913D+02   -0.118933D+03    0.110204D+04
  9     26.56   83.62   26.56    0.464867D+02   -0.616600D+02    0.120819D+04
  9     26.56   83.62   26.56    0.615913D+02   -0.610668D+02    0.114031D+04
  9     26.56   83.62   26.56    0.317175D+02    0.000000D+00    0.100263D+04
  9     26.56   83.62   26.56    0.317175D+02    0.180000D+03    0.101501D+04
  9     26.56   83.62   26.56    0.900000D+02    0.317175D+02    0.117260D+04
  9     26.56   83.62   26.56    0.900000D+02   -0.317175D+02    0.113559D+04
  9     26.56   83.62   26.56    0.582825D+02    0.900000D+02    0.665583D+03
  9     26.56   83.62   26.56    0.582825D+02   -0.900000D+02    0.114122D+04
  9     26.56   83.62   26.56    0.209052D+02    0.900000D+02    0.794535D+03
  9     26.56   83.62   26.56    0.209052D+02   -0.900000D+02    0.109563D+04
  9     26.56   83.62   26.56    0.690948D+02    0.000000D+00    0.117042D+04
  9     26.56   83.62   26.56    0.690948D+02    0.180000D+03    0.121516D+04
  9     26.56   83.62   26.56    0.900000D+02    0.690948D+02    0.104948D+04
  9     26.56   83.62   26.56    0.900000D+02   -0.690948D+02    0.985535D+03
  9     26.56   83.62   26.56    0.547356D+02    0.450000D+02    0.902452D+03
  9     26.56   83.62   26.56    0.547356D+02   -0.135000D+03    0.127341D+04
  9     26.56   83.62   26.56    0.547356D+02   -0.450000D+02    0.119954D+04
  9     26.56   83.62   26.56    0.547356D+02    0.135000D+03    0.891618D+03
  9     26.56   83.62   26.56    0.100000D-05    0.000000D+00    0.792706D+03
  9     26.56   83.62   26.56    0.900000D+02    0.000000D+00    0.135199D+04
  9     26.56   83.62   26.56    0.900000D+02    0.900000D+02    0.789329D+03
  9     26.56   83.62   26.56    0.360000D+02    0.582825D+02    0.842091D+03
  9     26.56   83.62   26.56    0.360000D+02   -0.121717D+03    0.105968D+04
  9     26.56   83.62   26.56    0.360000D+02   -0.582825D+02    0.118885D+04
  9     26.56   83.62   26.56    0.360000D+02    0.121717D+03    0.772093D+03
  9     26.56   83.62   26.56    0.600000D+02    0.209052D+02    0.105483D+04
  9     26.56   83.62   26.56    0.600000D+02   -0.159095D+03    0.119729D+04
  9     26.56   83.62   26.56    0.600000D+02   -0.209052D+02    0.135565D+04
  9     26.56   83.62   26.56    0.600000D+02    0.159095D+03    0.103605D+04
  9     26.56   83.62   26.56    0.720000D+02    0.582825D+02    0.928270D+03
  9     26.56   83.62   26.56    0.720000D+02   -0.121717D+03    0.107136D+04
  9     26.56   83.62   26.56    0.720000D+02   -0.582825D+02    0.117766D+04
  9     26.56   83.62   26.56    0.720000D+02    0.121717D+03    0.108177D+04
  11    33.68   79.53   33.68    0.107173D+02    0.450000D+02    0.918351D+03
  11    33.68   79.53   33.68    0.256722D+02    0.526226D+02    0.750284D+03
  11    33.68   79.53   33.68    0.107173D+02   -0.450000D+02    0.108016D+04
  11    33.68   79.53   33.68    0.256722D+02   -0.526226D+02    0.114129D+04
  11    33.68   79.53   33.68    0.561496D+02    0.911025D+01    0.115255D+04
  11    33.68   79.53   33.68    0.561496D+02   -0.911025D+01    0.115951D+04
  11    33.68   79.53   33.68    0.396648D+02    0.418103D+02    0.873327D+03
  11    33.68   79.53   33.68    0.503352D+02    0.265651D+02    0.118104D+04
  11    33.68   79.53   33.68    0.396648D+02   -0.418103D+02    0.114586D+04
  11    33.68   79.53   33.68    0.503352D+02   -0.265651D+02    0.120672D+04
  11    33.68   79.53   33.68    0.107173D+02   -0.135000D+03    0.111688D+04
  11    33.68   79.53   33.68    0.256722D+02   -0.127377D+03    0.125856D+04
  11    33.68   79.53   33.68    0.107173D+02    0.135000D+03    0.911457D+03
  11    33.68   79.53   33.68    0.256722D+02    0.127377D+03    0.718486D+03
  11    33.68   79.53   33.68    0.561496D+02   -0.170890D+03    0.117485D+04
  11    33.68   79.53   33.68    0.561496D+02    0.170890D+03    0.114973D+04
  11    33.68   79.53   33.68    0.396648D+02   -0.138190D+03    0.130253D+04
  11    33.68   79.53   33.68    0.503352D+02   -0.153435D+03    0.124808D+04
  11    33.68   79.53   33.68    0.396648D+02    0.138190D+03    0.832594D+03
  11    33.68   79.53   33.68    0.503352D+02    0.153435D+03    0.101656D+04
  11    33.68   79.53   33.68    0.824439D+02    0.762263D+01    0.126103D+04
  11    33.68   79.53   33.68    0.698633D+02    0.162670D+02    0.108269D+04
  11    33.68   79.53   33.68    0.824439D+02   -0.172377D+03    0.119124D+04
  11    33.68   79.53   33.68    0.698633D+02   -0.163733D+03    0.127186D+04
  11    33.68   79.53   33.68    0.824439D+02    0.558123D+02    0.101121D+04
  11    33.68   79.53   33.68    0.824439D+02   -0.124188D+03    0.121579D+04
  11    33.68   79.53   33.68    0.648158D+02    0.317175D+02    0.993977D+03
  11    33.68   79.53   33.68    0.698633D+02    0.471679D+02    0.980751D+03
  11    33.68   79.53   33.68    0.648158D+02   -0.148283D+03    0.114298D+04
  11    33.68   79.53   33.68    0.698633D+02   -0.132832D+03    0.125280D+04
  11    33.68   79.53   33.68    0.824439D+02   -0.762263D+01    0.130858D+04
  11    33.68   79.53   33.68    0.698633D+02   -0.162670D+02    0.112560D+04
  11    33.68   79.53   33.68    0.824439D+02    0.172377D+03    0.126103D+04
  11    33.68   79.53   33.68    0.698633D+02    0.163733D+03    0.111779D+04
  11    33.68   79.53   33.68    0.824439D+02   -0.558123D+02    0.114966D+04
  11    33.68   79.53   33.68    0.824439D+02    0.124188D+03    0.110590D+04
  11    33.68   79.53   33.68    0.648158D+02   -0.317175D+02    0.131351D+04
  11    33.68   79.53   33.68    0.698633D+02   -0.471679D+02    0.121080D+04
  11    33.68   79.53   33.68    0.648158D+02    0.148283D+03    0.101487D+04
  11    33.68   79.53   33.68    0.698633D+02    0.132832D+03    0.978782D+03
  11    33.68   79.53   33.68    0.349134D+02    0.767175D+02    0.630408D+03
  11    33.68   79.53   33.68    0.349134D+02    0.103283D+03    0.609514D+03
  11    33.68   79.53   33.68    0.824439D+02    0.823774D+02    0.911457D+03
  11    33.68   79.53   33.68    0.747523D+02    0.690948D+02    0.863056D+03
  11    33.68   79.53   33.68    0.824439D+02    0.976226D+02    0.917507D+03
  11    33.68   79.53   33.68    0.747523D+02    0.110905D+03    0.808464D+03
  11    33.68   79.53   33.68    0.464867D+02    0.616600D+02    0.723059D+03
  11    33.68   79.53   33.68    0.615913D+02    0.610668D+02    0.804946D+03
  11    33.68   79.53   33.68    0.464867D+02    0.118340D+03    0.680638D+03
  11    33.68   79.53   33.68    0.615913D+02    0.118933D+03    0.831961D+03
  11    33.68   79.53   33.68    0.349134D+02   -0.103283D+03    0.131506D+04
  11    33.68   79.53   33.68    0.349134D+02   -0.767175D+02    0.121066D+04
  11    33.68   79.53   33.68    0.824439D+02   -0.976226D+02    0.111688D+04
  11    33.68   79.53   33.68    0.747523D+02   -0.110905D+03    0.124041D+04
  11    33.68   79.53   33.68    0.824439D+02   -0.823774D+02    0.107995D+04
  11    33.68   79.53   33.68    0.747523D+02   -0.690948D+02    0.111132D+04
  11    33.68   79.53   33.68    0.464867D+02   -0.118340D+03    0.136831D+04
  11    33.68   79.53   33.68    0.615913D+02   -0.118933D+03    0.131133D+04
  11    33.68   79.53   33.68    0.464867D+02   -0.616600D+02    0.122564D+04
  11    33.68   79.53   33.68    0.615913D+02   -0.610668D+02    0.118308D+04
  11    33.68   79.53   33.68    0.317175D+02    0.000000D+00    0.998128D+03
  11    33.68   79.53   33.68    0.317175D+02    0.180000D+03    0.111976D+04
  11    33.68   79.53   33.68    0.900000D+02    0.317175D+02    0.114115D+04
  11    33.68   79.53   33.68    0.900000D+02   -0.317175D+02    0.111350D+04
  11    33.68   79.53   33.68    0.582825D+02    0.900000D+02    0.623302D+03
  11    33.68   79.53   33.68    0.582825D+02   -0.900000D+02    0.120953D+04
  11    33.68   79.53   33.68    0.209052D+02    0.900000D+02    0.755701D+03
  11    33.68   79.53   33.68    0.209052D+02   -0.900000D+02    0.113841D+04
  11    33.68   79.53   33.68    0.690948D+02    0.000000D+00    0.131787D+04
  11    33.68   79.53   33.68    0.690948D+02    0.180000D+03    0.118505D+04
  11    33.68   79.53   33.68    0.900000D+02    0.690948D+02    0.102697D+04
  11    33.68   79.53   33.68    0.900000D+02   -0.690948D+02    0.101607D+04
  11    33.68   79.53   33.68    0.547356D+02    0.450000D+02    0.751832D+03
  11    33.68   79.53   33.68    0.547356D+02   -0.135000D+03    0.136711D+04
  11    33.68   79.53   33.68    0.547356D+02   -0.450000D+02    0.120376D+04
  11    33.68   79.53   33.68    0.547356D+02    0.135000D+03    0.751832D+03
  11    33.68   79.53   33.68    0.100000D-05    0.000000D+00    0.802273D+03
  11    33.68   79.53   33.68    0.900000D+02    0.000000D+00    0.115058D+04
  11    33.68   79.53   33.68    0.900000D+02    0.900000D+02    0.804595D+03
  11    33.68   79.53   33.68    0.360000D+02    0.582825D+02    0.844413D+03
  11    33.68   79.53   33.68    0.360000D+02   -0.121717D+03    0.131541D+04
  11    33.68   79.53   33.68    0.360000D+02   -0.582825D+02    0.116873D+04
  11    33.68   79.53   33.68    0.360000D+02    0.121717D+03    0.699069D+03
  11    33.68   79.53   33.68    0.600000D+02    0.209052D+02    0.104118D+04
  11    33.68   79.53   33.68    0.600000D+02   -0.159095D+03    0.119222D+04
  11    33.68   79.53   33.68    0.600000D+02   -0.209052D+02    0.133848D+04
  11    33.68   79.53   33.68    0.600000D+02    0.159095D+03    0.105230D+04
  11    33.68   79.53   33.68    0.720000D+02    0.582825D+02    0.908502D+03
  11    33.68   79.53   33.68    0.720000D+02   -0.121717D+03    0.124794D+04
  11    33.68   79.53   33.68    0.720000D+02   -0.582825D+02    0.112504D+04
  11    33.68   79.53   33.68    0.720000D+02    0.121717D+03    0.111575D+04
  13a    0.00    0.00   22.62    0.107173D+02    0.450000D+02    0.132997D+04
  13a    0.00    0.00   22.62    0.256722D+02    0.526226D+02    0.125294D+04
  13a    0.00    0.00   22.62    0.107173D+02   -0.450000D+02    0.132997D+04
  13a    0.00    0.00   22.62    0.256722D+02   -0.526226D+02    0.126694D+04
  13a    0.00    0.00   22.62    0.561496D+02    0.911025D+01    0.125962D+04
  13a    0.00    0.00   22.62    0.561496D+02   -0.911025D+01    0.131506D+04
  13a    0.00    0.00   22.62    0.396648D+02    0.418103D+02    0.119455D+04
  13a    0.00    0.00   22.62    0.503352D+02    0.265651D+02    0.120461D+04
  13a    0.00    0.00   22.62    0.396648D+02   -0.418103D+02    0.124569D+04
  13a    0.00    0.00   22.62    0.503352D+02   -0.265651D+02    0.133982D+04
  13a    0.00    0.00   22.62    0.107173D+02   -0.135000D+03    0.132997D+04
  13a    0.00    0.00   22.62    0.256722D+02   -0.127377D+03    0.125294D+04
  13a    0.00    0.00   22.62    0.107173D+02    0.135000D+03    0.132997D+04
  13a    0.00    0.00   22.62    0.256722D+02    0.127377D+03    0.126694D+04
  13a    0.00    0.00   22.62    0.561496D+02   -0.170890D+03    0.125962D+04
  13a    0.00    0.00   22.62    0.561496D+02    0.170890D+03    0.131506D+04
  13a    0.00    0.00   22.62    0.396648D+02   -0.138190D+03    0.119455D+04
  13a    0.00    0.00   22.62    0.503352D+02   -0.153435D+03    0.120461D+04
  13a    0.00    0.00   22.62    0.396648D+02    0.138190D+03    0.124569D+04
  13a    0.00    0.00   22.62    0.503352D+02    0.153435D+03    0.133982D+04
  13a    0.00    0.00   22.62    0.824439D+02    0.762263D+01    0.116648D+04
  13a    0.00    0.00   22.62    0.698633D+02    0.162670D+02    0.122726D+04
  13a    0.00    0.00   22.62    0.824439D+02   -0.172377D+03    0.116648D+04
  13a    0.00    0.00   22.62    0.698633D+02   -0.163733D+03    0.122726D+04
  13a    0.00    0.00   22.62    0.824439D+02    0.558123D+02    0.124288D+04
  13a    0.00    0.00   22.62    0.824439D+02   -0.124188D+03    0.124288D+04
  13a    0.00    0.00   22.62    0.648158D+02    0.317175D+02    0.114868D+04
  13a    0.00    0.00   22.62    0.698633D+02    0.471679D+02    0.119018D+04
  13a    0.00    0.00   22.62    0.648158D+02   -0.148283D+03    0.114868D+04
  13a    0.00    0.00   22.62    0.698633D+02   -0.132832D+03    0.119018D+04
  13a    0.00    0.00   22.62    0.824439D+02   -0.762263D+01    0.119412D+04
  13a    0.00    0.00   22.62    0.698633D+02   -0.162670D+02    0.128157D+04
  13a    0.00    0.00   22.62    0.824439D+02    0.172377D+03    0.119412D+04
  13a    0.00    0.00   22.62    0.698633D+02    0.163733D+03    0.128157D+04
  13a    0.00    0.00   22.62    0.824439D+02   -0.558123D+02    0.128495D+04
  13a    0.00    0.00   22.62    0.824439D+02    0.124188D+03    0.128495D+04
  13a    0.00    0.00   22.62    0.648158D+02   -0.317175D+02    0.122325D+04
  13a    0.00    0.00   22.62    0.698633D+02   -0.471679D+02    0.122128D+04
  13a    0.00    0.00   22.62    0.648158D+02    0.148283D+03    0.122325D+04
  13a    0.00    0.00   22.62    0.698633D+02    0.132832D+03    0.122128D+04
  13a    0.00    0.00   22.62    0.349134D+02    0.767175D+02    0.127172D+04
  13a    0.00    0.00   22.62    0.349134D+02    0.103283D+03    0.127932D+04
  13a    0.00    0.00   22.62    0.824439D+02    0.823774D+02    0.119412D+04
  13a    0.00    0.00   22.62    0.747523D+02    0.690948D+02    0.126560D+04
  13a    0.00    0.00   22.62    0.824439D+02    0.976226D+02    0.116648D+04
  13a    0.00    0.00   22.62    0.747523D+02    0.110905D+03    0.121516D+04
  13a    0.00    0.00   22.62    0.464867D+02    0.616600D+02    0.137183D+04
  13a    0.00    0.00   22.62    0.615913D+02    0.610668D+02    0.117977D+04
  13a    0.00    0.00   22.62    0.464867D+02    0.118340D+03    0.119841D+04
  13a    0.00    0.00   22.62    0.615913D+02    0.118933D+03    0.111990D+04
  13a    0.00    0.00   22.62    0.349134D+02   -0.103283D+03    0.127172D+04
  13a    0.00    0.00   22.62    0.349134D+02   -0.767175D+02    0.127932D+04
  13a    0.00    0.00   22.62    0.824439D+02   -0.976226D+02    0.119412D+04
  13a    0.00    0.00   22.62    0.747523D+02   -0.110905D+03    0.126560D+04
  13a    0.00    0.00   22.62    0.824439D+02   -0.823774D+02    0.116648D+04
  13a    0.00    0.00   22.62    0.747523D+02   -0.690948D+02    0.121516D+04
  13a    0.00    0.00   22.62    0.464867D+02   -0.118340D+03    0.137183D+04
  13a    0.00    0.00   22.62    0.615913D+02   -0.118933D+03    0.117977D+04
  13a    0.00    0.00   22.62    0.464867D+02   -0.616600D+02    0.119841D+04
  13a    0.00    0.00   22.62    0.615913D+02   -0.610668D+02    0.111990D+04
  13a    0.00    0.00   22.62    0.317175D+02    0.000000D+00    0.132687D+04
  13a    0.00    0.00   22.62    0.317175D+02    0.180000D+03    0.132687D+04
  13a    0.00    0.00   22.62    0.900000D+02    0.317175D+02    0.120355D+04
  13a    0.00    0.00   22.62    0.900000D+02   -0.317175D+02    0.124048D+04
  13a    0.00    0.00   22.62    0.582825D+02    0.900000D+02    0.123232D+04
  13a    0.00    0.00   22.62    0.582825D+02   -0.900000D+02    0.123232D+04
  13a    0.00    0.00   22.62    0.209052D+02    0.900000D+02    0.130338D+04
  13a    0.00    0.00   22.62    0.209052D+02   -0.900000D+02    0.130338D+04
  13a    0.00    0.00   22.62    0.690948D+02    0.000000D+00    0.128072D+04
  13a    0.00    0.00   22.62    0.690948D+02    0.180000D+03    0.128072D+04
  13a    0.00    0.00   22.62    0.900000D+02    0.690948D+02    0.113594D+04
  13a    0.00    0.00   22.62    0.900000D+02   -0.690948D+02    0.115937D+04
  13a    0.00    0.00   22.62    0.547356D+02    0.450000D+02    0.100664D+04
  13a    0.00    0.00   22.62    0.547356D+02   -0.135000D+03    0.100664D+04
  13a    0.00    0.00   22.62    0.547356D+02   -0.450000D+02    0.100664D+04
  13a    0.00    0.00   22.62    0.547356D+02    0.135000D+03    0.100664D+04
  13a    0.00    0.00   22.62    0.100000D-05    0.000000D+00    0.141594D+04
  13a    0.00    0.00   22.62    0.900000D+02    0.000000D+00    0.103140D+04
  13a    0.00    0.00   22.62    0.900000D+02    0.900000D+02    0.103140D+04
  13a    0.00    0.00   22.62    0.360000D+02    0.582825D+02    0.127334D+04
  13a    0.00    0.00   22.62    0.360000D+02   -0.121717D+03    0.127334D+04
  13a    0.00    0.00   22.62    0.360000D+02   -0.582825D+02    0.119926D+04
  13a    0.00    0.00   22.62    0.360000D+02    0.121717D+03    0.119926D+04
  13a    0.00    0.00   22.62    0.600000D+02    0.209052D+02    0.113960D+04
  13a    0.00    0.00   22.62    0.600000D+02   -0.159095D+03    0.113960D+04
  13a    0.00    0.00   22.62    0.600000D+02   -0.209052D+02    0.127826D+04
  13a    0.00    0.00   22.62    0.600000D+02    0.159095D+03    0.127826D+04
  13a    0.00    0.00   22.62    0.720000D+02    0.582825D+02    0.124886D+04
  13a    0.00    0.00   22.62    0.720000D+02   -0.121717D+03    0.124886D+04
  13a    0.00    0.00   22.62    0.720000D+02   -0.582825D+02    0.126855D+04
  13a    0.00    0.00   22.62    0.720000D+02    0.121717D+03    0.126855D+04
  13b   18.43   76.66   71.57    0.107173D+02    0.450000D+02    0.134777D+04
  13b   18.43   76.66   71.57    0.256722D+02    0.526226D+02    0.133665D+04
  13b   18.43   76.66   71.57    0.107173D+02   -0.450000D+02    0.133074D+04
  13b   18.43   76.66   71.57    0.256722D+02   -0.526226D+02    0.132568D+04
  13b   18.43   76.66   71.57    0.561496D+02    0.911025D+01    0.128685D+04
  13b   18.43   76.66   71.57    0.561496D+02   -0.911025D+01    0.119778D+04
  13b   18.43   76.66   71.57    0.396648D+02    0.418103D+02    0.130901D+04
  13b   18.43   76.66   71.57    0.503352D+02    0.265651D+02    0.122902D+04
  13b   18.43   76.66   71.57    0.396648D+02   -0.418103D+02    0.133398D+04
  13b   18.43   76.66   71.57    0.503352D+02   -0.265651D+02    0.124583D+04
  13b   18.43   76.66   71.57    0.107173D+02   -0.135000D+03    0.130035D+04
  13b   18.43   76.66   71.57    0.256722D+02   -0.127377D+03    0.122501D+04
  13b   18.43   76.66   71.57    0.107173D+02    0.135000D+03    0.122916D+04
  13b   18.43   76.66   71.57    0.256722D+02    0.127377D+03    0.118899D+04
  13b   18.43   76.66   71.57    0.561496D+02   -0.170890D+03    0.125054D+04
  13b   18.43   76.66   71.57    0.561496D+02    0.170890D+03    0.129071D+04
  13b   18.43   76.66   71.57    0.396648D+02   -0.138190D+03    0.122930D+04
  13b   18.43   76.66   71.57    0.503352D+02   -0.153435D+03    0.120770D+04
  13b   18.43   76.66   71.57    0.396648D+02    0.138190D+03    0.128495D+04
  13b   18.43   76.66   71.57    0.503352D+02    0.153435D+03    0.119103D+04
  13b   18.43   76.66   71.57    0.824439D+02    0.762263D+01    0.122916D+04
  13b   18.43   76.66   71.57    0.698633D+02    0.162670D+02    0.118899D+04
  13b   18.43   76.66   71.57    0.824439D+02   -0.172377D+03    0.130035D+04
  13b   18.43   76.66   71.57    0.698633D+02   -0.163733D+03    0.122501D+04
  13b   18.43   76.66   71.57    0.824439D+02    0.558123D+02    0.129353D+04
  13b   18.43   76.66   71.57    0.824439D+02   -0.124188D+03    0.125054D+04
  13b   18.43   76.66   71.57    0.648158D+02    0.317175D+02    0.128509D+04
  13b   18.43   76.66   71.57    0.698633D+02    0.471679D+02    0.119103D+04
  13b   18.43   76.66   71.57    0.648158D+02   -0.148283D+03    0.122930D+04
  13b   18.43   76.66   71.57    0.698633D+02   -0.132832D+03    0.120770D+04
